School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Hampton,28.0,9.0,19.0,0.321,-13.54,-6.0,5.0,11.0,7.0,4.0,2.0,11.0,64.78571428571429,69.5,1130.0,22.428571428571427,56.142857142857146,0.399,5.75,19.607142857142858,0.293,14.178571428571429,20.25,0.7,26.107142857142858,8.357142857142858,34.464285714285715,10.428571428571429,5.178571428571429,4.035714285714286,12.571428571428571,18.392857142857142,69.2,92.7,0.361,0.349,0.493,0.466,0.465,0.74,0.103,0.451,0.16,0.231,0.253,NA,NA,NA,2022
Hartford,32.0,12.0,20.0,0.375,-10.03,-7.69,9.0,9.0,7.0,5.0,5.0,13.0,69.8125,72.15625,1285.0,24.96875,55.5625,0.449,9.28125,25.125,0.369,10.59375,15.34375,0.69,24.65625,7.75,32.40625,12.1875,6.03125,3.15625,12.1875,14.96875,67.1,103.7,0.276,0.452,0.555,0.483,0.488,0.09,0.88,0.533,0.162,0.238,0.191,NA,NA,NA,2022
Harvard,26.0,13.0,13.0,0.5,-4.68,-4.2,5.0,9.0,9.0,6.0,4.0,7.0,71.46153846153847,69.11538461538461,1055.0,26.0,60.15384615384615,0.432,8.5,25.73076923076923,0.33,10.961538461538462,15.807692307692308,0.693,25.384615384615383,9.346153846153848,34.73076923076923,11.346153846153848,7.615384615384615,2.423076923076923,12.346153846153848,15.73076923076923,69.7,101.1,0.263,0.428,0.528,0.498,0.436,0.108,0.73,0.503,0.154,0.254,0.182,NA,NA,NA,2022
Hawaii,28.0,17.0,11.0,0.607,-0.52,-3.06,12.0,5.0,10.0,4.0,5.0,5.0,68.85714285714286,64.14285714285714,1120.0,23.821428571428573,54.07142857142857,0.441,8.142857142857142,22.714285714285715,0.358,13.071428571428571,17.571428571428573,0.744,25.964285714285715,9.214285714285714,35.17857142857143,12.285714285714286,3.5357142857142856,2.142857142857143,13.035714285714286,16.821428571428573,66.2,104.0,0.325,0.42,0.552,0.534,0.516,0.53,0.55,0.516,0.173,0.291,0.242,NA,NA,NA,2022
High Point,32.0,14.0,18.0,0.438,-6.53,-3.39,7.0,9.0,10.0,6.0,3.0,10.0,69.53125,69.75,1315.0,25.25,57.15625,0.442,6.5,19.40625,0.335,12.53125,19.59375,0.64,25.625,10.0625,35.6875,12.5,6.46875,4.65625,13.34375,17.34375,67.7,100.0,0.343,0.34,0.523,0.496,0.495,0.93,0.127,0.499,0.1669999999999999,0.283,0.219,NA,NA,NA,2022
Hofstra,32.0,21.0,11.0,0.656,1.8,-0.6,13.0,5.0,12.0,2.0,8.0,8.0,77.9375,72.90625,1290.0,29.0,62.625,0.463,9.53125,28.0,0.34,10.40625,13.0625,0.797,24.96875,8.21875,33.1875,15.46875,7.96875,2.71875,10.3125,14.9375,70.5,109.7,0.209,0.447,0.566,0.482,0.5329999999999999,0.1119999999999999,0.08,0.539,0.13,0.237,0.166,NA,NA,NA,2022
Holy Cross,31.0,9.0,22.0,0.29,-16.84,-7.87,7.0,11.0,5.0,9.0,4.0,11.0,65.2258064516129,70.70967741935483,1240.0,23.93548387096774,57.83870967741935,0.414,5.838709677419355,17.0,0.343,11.516129032258064,16.258064516129032,0.708,23.806451612903224,10.0,33.806451612903224,10.161290322580646,5.935483870967742,3.806451612903226,12.451612903225806,16.870967741935484,67.9,96.1,0.281,0.294,0.497,0.489,0.425,0.87,0.99,0.464,0.16,0.276,0.199,NA,NA,NA,2022
Houston,38.0,32.0,6.0,0.842,22.55,6.47,15.0,3.0,16.0,1.0,7.0,3.0,74.84210526315789,58.76315789473684,1535.0,27.73684210526316,59.6578947368421,0.465,7.842105263157895,23.18421052631579,0.338,11.526315789473683,17.289473684210527,0.667,25.68421052631579,13.31578947368421,39.0,16.236842105263158,8.026315789473685,5.157894736842105,11.13157894736842,17.157894736842106,65.0,113.9,0.29,0.389,0.551,0.5489999999999999,0.585,0.122,0.171,0.531,0.141,0.377,0.193,5.0,E8,SOUTH,2022
Houston Christian,29.0,11.0,18.0,0.379,-14.47,-6.71,6.0,8.0,7.0,6.0,3.0,8.0,75.51724137931035,76.55172413793103,1180.0,26.27586206896552,59.0,0.445,6.896551724137931,21.41379310344828,0.322,16.06896551724138,22.58620689655172,0.711,24.75862068965517,11.413793103448276,36.172413793103445,13.448275862068966,7.896551724137931,2.5517241379310347,15.10344827586207,18.96551724137931,72.2,102.9,0.383,0.363,0.542,0.525,0.512,0.108,0.69,0.504,0.178,0.319,0.272,NA,NA,NA,2022
Howard,29.0,16.0,13.0,0.552,-6.76,-8.53,9.0,5.0,9.0,4.0,5.0,8.0,76.37931034482759,69.62068965517241,1165.0,26.17241379310345,59.58620689655172,0.439,8.448275862068966,23.55172413793104,0.359,15.586206896551724,20.93103448275862,0.745,24.24137931034483,10.172413793103448,34.41379310344828,14.413793103448276,8.379310344827585,3.586206896551724,14.758620689655173,18.06896551724138,73.4,103.6,0.351,0.395,0.549,0.483,0.551,0.114,0.92,0.51,0.175,0.289,0.262,NA,NA,NA,2022
Idaho,31.0,9.0,22.0,0.29,-13.19,-4.78,6.0,14.0,8.0,7.0,1.0,12.0,73.0,79.61290322580645,1250.0,25.161290322580644,56.935483870967744,0.442,8.0,21.516129032258064,0.372,14.67741935483871,19.967741935483872,0.735,26.0,8.193548387096774,34.193548387096776,11.935483870967742,3.548387096774193,2.225806451612903,13.612903225806452,19.580645161290324,71.3,101.5,0.351,0.378,0.55,0.49,0.474,0.49,0.55,0.512,0.17,0.236,0.258,NA,NA,NA,2022
Idaho State,30.0,7.0,23.0,0.233,-14.96,-5.28,5.0,15.0,5.0,8.0,2.0,14.0,64.36666666666666,71.53333333333333,1205.0,22.433333333333334,53.6,0.419,7.066666666666666,22.8,0.31,12.433333333333334,18.166666666666668,0.684,22.866666666666667,9.866666666666667,32.733333333333334,10.433333333333334,4.533333333333333,2.2,13.8,18.166666666666668,65.9,97.2,0.339,0.425,0.517,0.499,0.465,0.68,0.63,0.484,0.182,0.288,0.232,NA,NA,NA,2022
Illinois,33.0,23.0,10.0,0.697,16.69,9.48,15.0,5.0,13.0,3.0,7.0,4.0,74.42424242424242,67.21212121212122,1330.0,26.151515151515152,58.333333333333336,0.448,8.93939393939394,24.87878787878788,0.359,13.181818181818182,18.666666666666668,0.706,27.03030303030303,11.484848484848484,38.51515151515152,15.181818181818182,5.181818181818182,3.0,12.363636363636363,16.303030303030305,67.9,108.8,0.32,0.426,0.554,0.5379999999999999,0.581,0.76,0.71,0.525,0.155,0.331,0.226,4.0,R32,SOUTH,2022
Illinois State,33.0,13.0,20.0,0.394,-0.78,0.74,5.0,13.0,11.0,6.0,1.0,11.0,74.15151515151516,74.72727272727273,1355.0,26.33333333333333,58.36363636363637,0.451,7.848484848484849,21.363636363636363,0.367,13.636363636363637,18.303030303030305,0.745,25.545454545454547,9.727272727272728,35.27272727272727,12.303030303030305,6.787878787878788,4.727272727272728,13.757575757575758,17.363636363636363,69.2,104.4,0.314,0.366,0.553,0.503,0.467,0.96,0.125,0.518,0.17,0.285,0.234,NA,NA,NA,2022
Illinois-Chicago,30.0,14.0,16.0,0.467,-8.78,-6.37,9.0,10.0,6.0,6.0,8.0,8.0,71.96666666666667,72.93333333333334,1215.0,26.6,60.5,0.44,9.033333333333331,27.866666666666667,0.324,9.733333333333333,13.8,0.705,24.7,8.7,33.4,14.7,5.766666666666667,3.966666666666667,12.0,17.166666666666668,69.4,102.4,0.228,0.461,0.537,0.485,0.5529999999999999,0.0819999999999999,0.94,0.514,0.152,0.246,0.161,NA,NA,NA,2022
Incarnate Word,32.0,7.0,25.0,0.219,-17.03,-4.34,3.0,11.0,5.0,10.0,1.0,11.0,67.03125,76.40625,1280.0,23.03125,55.40625,0.416,8.625,24.8125,0.348,12.34375,15.75,0.784,21.71875,7.9375,29.65625,11.5625,5.1875,1.78125,13.53125,17.375,68.4,97.9,0.284,0.448,0.533,0.456,0.502,0.76,0.48,0.494,0.177,0.236,0.223,NA,NA,NA,2022
Indiana,35.0,21.0,14.0,0.6,12.71,8.08,9.0,11.0,14.0,4.0,3.0,8.0,70.8,66.17142857142858,1415.0,25.8,56.8,0.454,5.885714285714286,17.685714285714287,0.333,13.314285714285717,19.02857142857143,0.7,27.02857142857143,9.085714285714284,36.114285714285714,14.6,5.628571428571429,4.828571428571428,11.82857142857143,17.4,67.9,103.2,0.335,0.311,0.538,0.518,0.5660000000000001,0.0819999999999999,0.141,0.506,0.152,0.27,0.234,12.0,R64,EAST,2022
Indiana State,31.0,11.0,20.0,0.355,-3.49,1.94,4.0,14.0,8.0,6.0,2.0,11.0,70.45161290322581,71.93548387096774,1265.0,25.032258064516128,56.74193548387097,0.441,8.709677419354838,26.12903225806452,0.333,11.67741935483871,15.0,0.778,27.83870967741936,6.193548387096774,34.03225806451613,13.096774193548388,6.0,1.935483870967742,13.161290322580646,15.225806451612904,69.4,99.5,0.264,0.46,0.552,0.493,0.523,0.85,0.51,0.518,0.171,0.186,0.206,NA,NA,NA,2022
Iona,33.0,25.0,8.0,0.758,5.47,-1.14,17.0,3.0,13.0,0.0,7.0,5.0,75.21212121212122,68.60606060606061,1330.0,26.424242424242426,59.15151515151515,0.447,7.090909090909091,21.33333333333333,0.332,15.272727272727272,22.03030303030303,0.693,25.545454545454547,11.424242424242424,36.96969696969697,16.12121212121212,6.545454545454546,6.0,12.666666666666666,18.21212121212121,70.2,106.3,0.372,0.361,0.54,0.512,0.61,0.93,0.153,0.507,0.154,0.318,0.258,NA,NA,NA,2022
Iowa,36.0,26.0,10.0,0.722,18.9,6.87,12.0,8.0,15.0,3.0,6.0,6.0,83.19444444444444,71.16666666666667,1450.0,29.75,64.5,0.461,9.194444444444445,25.33333333333333,0.363,14.5,19.36111111111111,0.749,25.444444444444443,11.88888888888889,37.333333333333336,16.02777777777778,7.333333333333333,4.333333333333333,9.22222222222222,16.194444444444443,70.3,117.5,0.3,0.393,0.564,0.51,0.539,0.104,0.113,0.533,0.111,0.322,0.225,5.0,R64,MIDWEST,2022
Iowa State,35.0,22.0,13.0,0.629,12.38,9.33,7.0,11.0,14.0,5.0,4.0,6.0,65.6,62.54285714285714,1410.0,24.257142857142856,56.25714285714286,0.431,6.685714285714286,21.2,0.315,10.4,15.228571428571428,0.683,22.77142857142857,9.628571428571428,32.4,14.657142857142857,8.542857142857143,3.1142857142857143,13.82857142857143,18.257142857142856,67.2,96.9,0.271,0.377,0.517,0.493,0.604,0.126,0.98,0.491,0.179,0.284,0.185,11.0,S16,MIDWEST,2022
IUPUI,29.0,3.0,26.0,0.103,-23.61,-6.5,1.0,16.0,2.0,11.0,1.0,13.0,52.44827586206897,67.13793103448276,1160.0,19.20689655172414,50.58620689655172,0.38,5.137931034482759,17.620689655172413,0.292,8.89655172413793,13.344827586206897,0.667,21.13793103448276,10.344827586206897,31.48275862068965,10.448275862068966,5.724137931034483,2.5517241379310347,16.586206896551722,17.689655172413794,63.4,82.7,0.264,0.348,0.461,0.49,0.544,0.09,0.84,0.43,0.226,0.311,0.176,NA,NA,NA,2022
Jackson State,30.0,11.0,19.0,0.367,-10.1,-5.6,9.0,9.0,6.0,3.0,5.0,15.0,60.96666666666667,65.46666666666667,1205.0,23.133333333333333,56.73333333333333,0.408,5.166666666666667,17.233333333333334,0.3,9.533333333333331,15.033333333333331,0.634,23.933333333333334,11.2,35.13333333333333,10.833333333333334,6.1,3.9,13.166666666666666,17.066666666666666,65.9,92.1,0.265,0.304,0.477,0.51,0.4679999999999999,0.92,0.102,0.453,0.171,0.314,0.168,NA,NA,NA,2022
Jacksonville,31.0,21.0,10.0,0.677,-2.06,-5.21,11.0,5.0,15.0,0.0,6.0,10.0,67.12903225806451,59.32258064516129,1245.0,24.774193548387096,55.03225806451613,0.45,6.032258064516129,17.387096774193548,0.347,11.548387096774194,16.322580645161292,0.708,25.548387096774192,10.838709677419354,36.38709677419355,12.483870967741936,6.548387096774194,1.935483870967742,11.35483870967742,15.064516129032258,63.1,106.0,0.297,0.316,0.535,0.557,0.504,0.103,0.68,0.505,0.153,0.336,0.21,NA,NA,NA,2022
Jacksonville State,32.0,21.0,11.0,0.656,-0.19,-3.79,13.0,3.0,11.0,4.0,9.0,5.0,73.53125,67.21875,1285.0,26.1875,56.125,0.467,9.28125,24.03125,0.386,11.875,17.3125,0.686,27.15625,9.625,36.78125,14.3125,6.21875,2.875,13.09375,14.34375,67.5,108.6,0.308,0.428,0.571,0.529,0.547,0.92,0.88,0.549,0.1689999999999999,0.295,0.212,15.0,R64,MIDWEST,2022
James Madison,29.0,15.0,14.0,0.517,-4.13,-1.1,6.0,12.0,9.0,6.0,5.0,6.0,75.10344827586206,73.20689655172414,1175.0,27.724137931034484,59.89655172413793,0.463,7.413793103448276,21.48275862068965,0.345,12.241379310344827,17.551724137931036,0.697,24.17241379310345,9.275862068965518,33.44827586206897,13.379310344827584,8.517241379310345,2.103448275862069,12.413793103448276,16.413793103448278,70.5,105.1,0.293,0.359,0.55,0.482,0.483,0.119,0.65,0.525,0.154,0.2689999999999999,0.204,NA,NA,NA,2022
Kansas,40.0,34.0,6.0,0.85,22.28,11.3,14.0,4.0,16.0,1.0,6.0,4.0,78.225,67.25,1615.0,28.6,59.825,0.478,7.15,19.825,0.361,13.875,19.35,0.717,26.925,10.95,37.875,15.325,6.275,4.3,12.1,15.925,69.5,111.5,0.323,0.331,0.567,0.534,0.536,0.89,0.109,0.538,0.149,0.3289999999999999,0.232,1.0,Champions,MIDWEST,2022
Kansas City,31.0,19.0,12.0,0.613,-5.49,-5.23,12.0,6.0,11.0,3.0,8.0,7.0,74.54838709677419,67.25806451612904,1240.0,27.580645161290324,57.67741935483871,0.478,7.258064516129032,19.83870967741936,0.366,12.129032258064516,17.93548387096774,0.676,24.451612903225808,6.741935483870968,31.193548387096776,13.225806451612904,7.419354838709677,2.774193548387097,10.483870967741936,20.161290322580644,70.2,106.2,0.311,0.344,0.563,0.485,0.48,0.106,0.83,0.541,0.1369999999999999,0.204,0.21,NA,NA,NA,2022
Kansas State,31.0,14.0,17.0,0.452,10.61,9.06,6.0,12.0,9.0,7.0,5.0,7.0,69.0,67.45161290322581,1250.0,24.12903225806452,57.41935483870968,0.42,8.419354838709678,24.32258064516129,0.346,12.32258064516129,16.967741935483872,0.726,24.35483870967742,8.870967741935484,33.225806451612904,12.451612903225806,7.32258064516129,1.6451612903225807,11.483870967741936,17.096774193548388,67.4,101.5,0.296,0.424,0.527,0.481,0.516,0.108,0.49,0.494,0.149,0.253,0.215,NA,NA,NA,2022
Kennesaw State,31.0,13.0,18.0,0.419,-4.51,-2.62,7.0,9.0,10.0,6.0,3.0,12.0,74.80645161290323,71.16129032258064,1260.0,27.41935483870968,59.2258064516129,0.463,8.32258064516129,22.774193548387096,0.365,11.64516129032258,17.580645161290324,0.662,24.83870967741936,10.709677419354838,35.54838709677419,14.387096774193548,7.129032258064516,2.774193548387097,12.35483870967742,17.129032258064516,68.3,107.7,0.297,0.385,0.553,0.517,0.525,0.103,0.83,0.533,0.155,0.309,0.197,NA,NA,NA,2022
Kent State,34.0,23.0,11.0,0.676,-0.13,-3.07,16.0,4.0,11.0,4.0,8.0,5.0,71.26470588235294,65.20588235294117,1360.0,25.058823529411764,56.8235294117647,0.441,7.558823529411764,22.705882352941178,0.333,13.588235294117649,18.205882352941178,0.746,25.5,10.382352941176473,35.88235294117647,12.441176470588236,7.117647058823529,3.4411764705882355,12.235294117647058,18.11764705882353,67.5,105.6,0.32,0.4,0.544,0.531,0.496,0.105,0.114,0.508,0.157,0.312,0.239,NA,NA,NA,2022
Kentucky,34.0,26.0,8.0,0.765,20.9,8.02,14.0,4.0,18.0,0.0,6.0,5.0,79.44117647058823,66.55882352941177,1370.0,30.294117647058822,62.73529411764706,0.483,6.088235294117647,17.529411764705884,0.347,12.764705882352942,17.58823529411765,0.726,27.176470588235293,12.970588235294118,40.14705882352941,16.147058823529413,6.794117647058823,4.235294117647059,11.588235294117649,14.323529411764708,69.2,114.0,0.28,0.279,0.559,0.569,0.5329999999999999,0.0969999999999999,0.111,0.531,0.14,0.377,0.203,2.0,R64,EAST,2022
La Salle,30.0,11.0,19.0,0.367,-3.5,0.54,5.0,13.0,8.0,7.0,2.0,10.0,67.5,71.53333333333333,1215.0,24.766666666666666,59.86666666666667,0.414,7.633333333333334,23.9,0.319,10.333333333333334,15.033333333333331,0.687,25.633333333333333,10.833333333333334,36.46666666666667,13.366666666666667,5.9,4.266666666666667,13.133333333333333,17.233333333333334,68.4,97.4,0.251,0.399,0.504,0.5,0.54,0.85,0.115,0.477,0.1639999999999999,0.289,0.173,NA,NA,NA,2022
Lafayette,30.0,10.0,20.0,0.333,-12.6,-6.67,7.0,11.0,6.0,9.0,4.0,11.0,67.8,72.83333333333333,1225.0,25.23333333333333,58.333333333333336,0.433,8.766666666666667,26.73333333333333,0.328,8.566666666666666,12.533333333333331,0.684,23.9,8.033333333333333,31.933333333333334,16.166666666666668,6.266666666666667,3.3666666666666667,11.033333333333331,14.4,66.0,100.6,0.215,0.458,0.527,0.462,0.6409999999999999,0.93,0.09,0.508,0.146,0.2289999999999999,0.147,NA,NA,NA,2022
Lamar,29.0,2.0,27.0,0.69,-15.86,-2.6,0.0,16.0,2.0,9.0,0.0,18.0,61.310344827586206,72.96551724137932,1160.0,22.89655172413793,57.03448275862069,0.401,5.241379310344827,17.517241379310345,0.299,10.275862068965518,14.93103448275862,0.688,23.75862068965517,11.03448275862069,34.793103448275865,11.06896551724138,5.827586206896552,2.9655172413793105,14.551724137931034,18.79310344827586,67.5,90.8,0.262,0.307,0.478,0.491,0.483,0.86,0.91,0.447,0.185,0.302,0.18,NA,NA,NA,2022
Lehigh,32.0,13.0,19.0,0.406,-10.82,-7.56,10.0,8.0,9.0,7.0,4.0,12.0,68.4375,71.375,1285.0,24.875,55.6875,0.447,8.125,21.28125,0.382,10.5625,14.25,0.741,26.40625,6.9375,33.34375,14.15625,4.40625,3.5625,13.34375,16.875,68.8,99.1,0.256,0.382,0.548,0.488,0.569,0.64,0.81,0.52,0.176,0.211,0.19,NA,NA,NA,2022
Liberty,33.0,22.0,11.0,0.667,1.86,-4.01,12.0,4.0,13.0,3.0,6.0,3.0,73.36363636363636,63.45454545454545,1330.0,25.78787878787879,54.57575757575758,0.473,10.333333333333334,27.03030303030303,0.382,11.454545454545457,15.151515151515152,0.756,27.181818181818183,7.090909090909091,34.27272727272727,14.727272727272728,5.393939393939394,1.9090909090909087,11.606060606060606,15.0,66.0,110.3,0.278,0.495,0.594,0.522,0.5710000000000001,0.81,0.59,0.567,0.158,0.23,0.21,NA,NA,NA,2022
Lipscomb,33.0,14.0,19.0,0.424,-8.42,-3.29,6.0,10.0,9.0,6.0,3.0,13.0,74.0,76.84848484848484,1320.0,25.75757575757576,56.36363636363637,0.457,8.090909090909092,23.51515151515152,0.344,14.393939393939394,19.75757575757576,0.729,28.303030303030305,7.636363636363637,35.93939393939394,15.212121212121213,4.424242424242424,2.696969696969697,12.87878787878788,13.454545454545457,71.2,104.0,0.351,0.417,0.563,0.498,0.591,0.62,0.07,0.529,0.1639999999999999,0.231,0.255,NA,NA,NA,2022
Little Rock,28.0,9.0,19.0,0.321,-12.05,-0.73,3.0,11.0,6.0,7.0,1.0,10.0,66.71428571428571,73.10714285714286,1140.0,23.25,55.142857142857146,0.422,7.035714285714286,20.892857142857142,0.337,13.178571428571429,17.928571428571427,0.735,23.142857142857142,8.321428571428571,31.464285714285715,13.0,6.928571428571429,2.142857142857143,13.821428571428571,16.714285714285715,68.0,96.3,0.325,0.379,0.524,0.473,0.5589999999999999,0.1,0.63,0.485,0.178,0.246,0.239,NA,NA,NA,2022
Long Beach State,33.0,20.0,13.0,0.606,-0.65,0.35,14.0,3.0,11.0,3.0,6.0,7.0,73.84848484848484,73.0,1335.0,25.484848484848484,58.36363636363637,0.437,6.454545454545454,18.63636363636364,0.346,16.424242424242426,22.51515151515152,0.729,25.484848484848484,9.848484848484848,35.333333333333336,12.454545454545457,7.03030303030303,3.090909090909091,13.242424242424242,16.424242424242426,71.7,101.8,0.386,0.319,0.535,0.505,0.489,0.0969999999999999,0.86,0.492,0.161,0.278,0.281,NA,NA,NA,2022
Long Island University,30.0,16.0,14.0,0.533,-7.62,-7.03,12.0,6.0,12.0,1.0,4.0,13.0,74.83333333333333,73.46666666666667,1210.0,27.066666666666663,63.23333333333333,0.428,7.933333333333334,25.266666666666666,0.314,12.766666666666667,18.766666666666666,0.68,27.633333333333333,11.766666666666667,39.4,16.933333333333334,7.7,4.9,13.6,16.933333333333334,73.3,101.2,0.297,0.4,0.519,0.506,0.626,0.104,0.134,0.491,0.159,0.304,0.202,NA,NA,NA,2022
Longwood,33.0,26.0,7.0,0.788,-0.35,-6.11,15.0,1.0,16.0,1.0,7.0,5.0,75.72727272727273,65.75757575757575,1330.0,26.454545454545453,58.54545454545455,0.452,8.151515151515152,21.57575757575757,0.378,14.666666666666666,20.21212121212121,0.726,25.0,11.87878787878788,36.87878787878788,14.06060606060606,7.787878787878788,2.393939393939394,12.090909090909092,15.363636363636363,67.8,110.8,0.345,0.369,0.556,0.5479999999999999,0.532,0.114,0.77,0.521,0.151,0.342,0.251,14.0,R64,SOUTH,2022
Louisiana,31.0,16.0,15.0,0.516,-2.71,-2.91,8.0,9.0,7.0,6.0,6.0,8.0,71.06451612903226,69.38709677419355,1250.0,24.70967741935484,57.774193548387096,0.428,7.354838709677419,21.258064516129032,0.346,14.290322580645162,20.32258064516129,0.703,26.90322580645161,11.903225806451612,38.80645161290322,12.387096774193548,6.806451612903226,4.354838709677419,15.35483870967742,17.903225806451612,70.5,100.0,0.352,0.368,0.527,0.534,0.501,0.96,0.111,0.491,0.185,0.3329999999999999,0.247,NA,NA,NA,2022
Louisiana State,34.0,22.0,12.0,0.647,17.45,8.3,9.0,9.0,15.0,2.0,3.0,8.0,72.55882352941177,63.41176470588236,1370.0,25.852941176470587,58.97058823529412,0.438,6.470588235294118,20.5,0.316,14.382352941176473,19.676470588235293,0.731,24.88235294117647,12.088235294117649,36.97058823529412,12.676470588235292,10.970588235294118,4.264705882352941,14.676470588235292,19.147058823529413,70.4,102.3,0.334,0.348,0.531,0.515,0.49,0.155,0.146,0.493,0.177,0.3389999999999999,0.244,6.0,R64,MIDWEST,2022
Louisiana Tech,34.0,24.0,10.0,0.706,5.23,0.11,12.0,6.0,13.0,3.0,8.0,5.0,75.23529411764706,68.0,1360.0,26.794117647058822,58.85294117647059,0.455,8.264705882352942,24.294117647058822,0.34,13.382352941176473,18.47058823529412,0.725,26.91176470588235,9.264705882352942,36.1764705882353,13.676470588235292,6.5,2.147058823529412,11.529411764705882,14.617647058823527,70.0,107.4,0.314,0.413,0.556,0.503,0.51,0.93,0.06,0.525,0.146,0.265,0.227,NA,NA,NA,2022
Louisiana-Monroe,31.0,13.0,18.0,0.419,-8.7,-2.59,5.0,13.0,8.0,7.0,5.0,10.0,72.45161290322581,74.3225806451613,1255.0,27.06451612903226,59.58064516129032,0.454,7.064516129032258,20.90322580645161,0.338,11.258064516129032,15.548387096774194,0.724,23.483870967741936,8.903225806451612,32.38709677419355,15.03225806451613,7.193548387096774,2.7419354838709675,12.741935483870968,16.806451612903224,69.7,102.7,0.261,0.351,0.541,0.467,0.555,0.102,0.79,0.514,0.16,0.258,0.189,NA,NA,NA,2022
Louisville,32.0,13.0,19.0,0.406,4.23,7.01,6.0,14.0,8.0,8.0,2.0,10.0,67.3125,70.09375,1290.0,24.84375,58.8125,0.422,7.6875,24.84375,0.309,9.9375,14.75,0.674,26.5,9.96875,36.46875,11.9375,6.125,2.40625,12.21875,17.15625,67.5,98.9,0.251,0.422,0.511,0.508,0.481,0.09,0.68,0.488,0.157,0.273,0.169,NA,NA,NA,2022
Loyola (IL),33.0,25.0,8.0,0.758,13.39,2.93,13.0,5.0,12.0,2.0,8.0,3.0,72.81818181818181,61.48484848484848,1340.0,25.90909090909091,54.39393939393939,0.476,8.878787878787879,23.424242424242426,0.379,12.12121212121212,17.03030303030303,0.712,26.12121212121212,7.787878787878788,33.90909090909091,14.909090909090908,6.9393939393939394,2.4242424242424243,12.242424242424242,17.21212121212121,65.7,109.2,0.313,0.431,0.583,0.521,0.575,0.104,0.73,0.558,0.1639999999999999,0.251,0.223,10.0,R64,SOUTH,2022
Loyola (MD),30.0,14.0,16.0,0.467,-8.4,-7.95,8.0,10.0,10.0,3.0,3.0,12.0,66.13333333333334,65.66666666666667,1210.0,24.9,56.3,0.442,6.9,21.633333333333333,0.319,9.433333333333334,13.8,0.684,23.9,8.2,32.1,14.933333333333334,7.833333333333333,2.6666666666666665,13.033333333333331,15.333333333333334,66.7,98.3,0.245,0.384,0.526,0.49,0.6,0.1159999999999999,0.08,0.504,0.172,0.247,0.168,NA,NA,NA,2022
Loyola Marymount,29.0,11.0,18.0,0.379,-1.93,3.25,3.0,12.0,6.0,7.0,3.0,9.0,69.3103448275862,74.06896551724138,1170.0,24.75862068965517,54.48275862068966,0.454,7.241379310344827,21.0,0.345,12.551724137931034,17.448275862068964,0.719,21.79310344827586,7.896551724137931,29.6896551724138,11.137931034482758,5.448275862068965,1.7241379310344829,13.275862068965518,17.75862068965517,67.5,101.8,0.32,0.385,0.552,0.479,0.45,0.08,0.49,0.521,0.175,0.247,0.23,NA,NA,NA,2022
Maine,29.0,6.0,23.0,0.207,-18.38,-5.34,3.0,15.0,5.0,9.0,1.0,14.0,62.44827586206897,71.13793103448276,1160.0,23.620689655172413,57.03448275862069,0.414,6.758620689655173,21.96551724137931,0.308,8.448275862068966,11.89655172413793,0.71,22.58620689655172,8.827586206896552,31.41379310344828,13.310344827586206,7.172413793103448,2.7586206896551726,12.620689655172416,17.413793103448278,66.6,93.8,0.209,0.385,0.498,0.469,0.564,0.108,0.79,0.473,0.168,0.25,0.148,NA,NA,NA,2022
Manhattan,30.0,15.0,15.0,0.5,-7.64,-3.85,8.0,12.0,8.0,5.0,4.0,9.0,70.86666666666666,72.63333333333334,1215.0,24.33333333333333,55.3,0.44,5.633333333333334,18.33333333333333,0.307,16.566666666666666,22.53333333333333,0.735,23.166666666666668,10.133333333333333,33.3,11.533333333333331,7.166666666666667,3.333333333333333,14.466666666666669,18.0,69.5,100.8,0.407,0.332,0.537,0.497,0.474,0.102,0.88,0.491,0.18,0.302,0.3,NA,NA,NA,2022
Marist,30.0,14.0,16.0,0.467,-4.26,-4.86,9.0,11.0,7.0,6.0,7.0,9.0,68.76666666666667,68.16666666666667,1215.0,25.433333333333334,57.9,0.439,7.5,21.8,0.344,10.4,14.466666666666669,0.719,26.0,9.133333333333333,35.13333333333333,8.966666666666667,5.833333333333333,3.3666666666666667,12.366666666666667,15.566666666666666,66.9,101.5,0.25,0.377,0.531,0.5,0.353,0.86,0.98,0.504,0.16,0.264,0.18,NA,NA,NA,2022
Marquette,32.0,19.0,13.0,0.594,11.36,8.96,11.0,8.0,13.0,3.0,4.0,7.0,74.03125,71.625,1290.0,26.90625,59.84375,0.45,8.59375,25.0,0.344,11.625,15.6875,0.741,26.9375,7.84375,34.78125,15.96875,7.78125,5.15625,12.375,17.375,71.6,102.6,0.262,0.418,0.55,0.469,0.593,0.108,0.129,0.521,0.155,0.225,0.194,9.0,R64,EAST,2022
